timestamp,order_id,market_ticker,side,count,price,edge,p_true,book_odds,market_type,total_line,team,event_ticker
2026-02-06T21:05:11.173029,5c2fc359-26ab-46eb-93a1-eb3ab634d10c,KXNCAAMBGAME-26FEB07HALLCREI-HALL,YES,1,0.42,0.022478,0.442478,116.0,MONEYLINE,,seton hall,KXNCAAMBGAME-26FEB07HALLCREI
2026-02-06T21:09:47.771719,4f11546e-e250-4c7d-92da-d178e1856a7a,KXNCAAMBTOTAL-26FEB07FIUWKU-157,YES,1,0.48,0.02,0.5,-111.0,TOTAL,157.5,florida international at western kentucky total 157.5 OVER,KXNCAAMBTOTAL-26FEB07FIUWKU
2026-02-06T21:19:40.659278,9056c60e-2568-4b10-a1be-85a76305da34,KXNCAAMBGAME-26FEB07MIABC-BC,YES,2,0.21,0.023645,0.233645,310.0,MONEYLINE,,boston college,KXNCAAMBGAME-26FEB07MIABC
2026-02-06T21:22:18.660234,2753e6d8-f410-46d1-a67b-d573bb01ff5d,KXNCAAMBGAME-26FEB07BUTMARQ-MARQ,NO,1,0.42,0.018756,0.438756,118.0,MONEYLINE,,marquette,KXNCAAMBGAME-26FEB07BUTMARQ
2026-02-06T21:22:58.195053,ad1efb35-a0cb-4e18-85fa-0900841b3a38,KXNCAAMBTOTAL-26FEB07EMUAPP-128,YES,1,0.48,0.02,0.5,-110.0,TOTAL,128.5,eastern michigan at appalachian state total 128.5 OVER,KXNCAAMBTOTAL-26FEB07EMUAPP
2026-02-06T21:30:13.177925,9abbb1ee-b51f-41ae-bf68-018e1e82bc1d,KXNCAAMBTOTAL-26FEB07SMUPITT-147,YES,1,0.48,0.02,0.5,-111.0,TOTAL,147.5,smu at pittsburgh total 147.5 OVER,KXNCAAMBTOTAL-26FEB07SMUPITT
2026-02-06T21:30:13.322205,f4b11e50-0805-4cd1-a021-ae763f7b6d57,KXNCAAMBGAME-26FEB07SYRUVA-UVA,NO,5,0.09,0.02157,0.11157,760.0,MONEYLINE,,virginia,KXNCAAMBGAME-26FEB07SYRUVA
2026-02-06T21:30:13.467417,d9dc1804-6479-4e71-be53-5b20985b5507,KXNCAAMBGAME-26FEB07SFSMC-SF,YES,3,0.12,0.020724,0.140724,580.0,MONEYLINE,,san francisco,KXNCAAMBGAME-26FEB07SFSMC
2026-02-06T21:48:39.510667,be07b7e4-c004-4f6c-abd2-ddcb60b420b7,KXNCAAMBGAME-26FEB07FIUWKU-FIU,YES,2,0.32,0.02188,0.34188,180.0,MONEYLINE,,florida international,KXNCAAMBGAME-26FEB07FIUWKU
2026-02-06T22:01:48.908332,4c271924-12b4-4b9a-9855-724c0404dfba,KXNCAAMBGAME-26FEB07UGALSU-LSU,YES,2,0.45,0.032636,0.482636,-102.0,MONEYLINE,,lsu,KXNCAAMBGAME-26FEB07UGALSU
2026-02-06T22:07:44.278182,f6340882-2a44-4ee5-96e7-46846794b485,KXNCAAMBGAME-26FEB07ARKMSST-ARK,NO,3,0.25,0.03169,0.28169,240.0,MONEYLINE,,arkansas,KXNCAAMBGAME-26FEB07ARKMSST
2026-02-06T22:09:42.620853,5ab6f834-a7b8-4a7f-becf-3a4ec4658a15,KXNCAAMBTOTAL-26FEB07HALLCREI-140,YES,4,0.45,0.051082,0.501082,-110.5,TOTAL,140.0,seton hall at creighton total 140.0 OVER,KXNCAAMBTOTAL-26FEB07HALLCREI
2026-02-06T22:11:02.153225,5a4c361f-d63d-4bc3-be86-b35def64c1ad,KXNCAAMBGAME-26FEB07GWDUQ-GW,YES,3,0.48,0.037364,0.517364,-118.0,MONEYLINE,,george washington,KXNCAAMBGAME-26FEB07GWDUQ
2026-02-06T22:13:00.394195,cd4c7ea1-ef6b-4b10-ae2f-8a61c3e856f1,KXNCAAMBTOTAL-26FEB07SYRUVA-147,YES,2,0.47,0.033247,0.503247,-111.5,TOTAL,147.0,syracuse at virginia total 147.0 OVER,KXNCAAMBTOTAL-26FEB07SYRUVA
2026-02-06T22:14:19.373110,e6d2ed74-7406-4165-9870-a3c186741eaa,KXNCAAMBTOTAL-26FEB07HALLCREI-140,YES,6,0.43,0.071082,0.501082,-110.5,TOTAL,140.0,seton hall at creighton total 140.0 OVER,KXNCAAMBTOTAL-26FEB07HALLCREI
2026-02-06T22:18:55.954809,f4bf836d-85e1-46fa-ba60-d1310d174fa2,KXNCAAMBGAME-26FEB07BGSUARST-BGSU,NO,1,0.54,0.017522,0.557522,-140.0,MONEYLINE,,bowling,KXNCAAMBGAME-26FEB07BGSUARST
2026-02-06T22:21:34.325595,e5a03de9-1859-487c-a32d-236b009eaef2,KXNCAAMBGAME-26FEB07BGSUARST-BGSU,NO,1,0.54,0.017522,0.557522,-140.0,MONEYLINE,,bowling,KXNCAAMBGAME-26FEB07BGSUARST
2026-02-06T22:21:34.468780,06c0758f-b980-4d4a-9083-e905c895554e,KXNCAAMBGAME-26FEB07VTNCST-VT,NO,2,0.81,0.015983,0.825983,-630.0,MONEYLINE,,virginia tech,KXNCAAMBGAME-26FEB07VTNCST
2026-02-06T22:22:53.498248,2845b31d-7ad7-41e1-9c1d-205d09aebb98,KXNCAAMBGAME-26FEB07MIZZSCAR-MIZZ,YES,1,0.52,0.016284,0.536284,-128.0,MONEYLINE,,missouri,KXNCAAMBGAME-26FEB07MIZZSCAR
2026-02-06T22:24:07.982236,2e3b3699-7bcb-4906-b22e-463cbb8233fa,KXNCAAMBGAME-26FEB07BGSUARST-BGSU,NO,1,0.54,0.017522,0.557522,-140.0,MONEYLINE,,bowling,KXNCAAMBGAME-26FEB07BGSUARST
2026-02-06T22:46:28.076880,fe053f33-d5e6-401b-90bf-651d4fba7859,KXNCAAMBGAME-26FEB07BGSUARST-BGSU,NO,1,0.54,0.017522,0.557522,-140.0,MONEYLINE,,bowling,KXNCAAMBGAME-26FEB07BGSUARST
